id,year,month,day,hr,min,sec,Lat,Lon,depth,Mw,time_date
730,2016,10,27,1,37,5,42.842,13.1648,8.3,3.48,27/10/2016 01:37
731,2016,10,27,1,40,26,42.8607,13.1323,7.2,2.7,27/10/2016 01:40
732,2016,10,27,1,57,19,42.8068,13.143,9.9,2.59,27/10/2016 01:57
733,2016,10,27,2,3,50,42.8823,13.0892,10,2.66,27/10/2016 02:03
734,2016,10,27,2,18,36,43.0332,13.1008,8.8,2.51,27/10/2016 02:18
735,2016,10,27,2,20,58,42.9588,13.0728,9.3,2.86,27/10/2016 02:20
736,2016,10,27,2,22,53,43.037,13.1167,10.3,2.88,27/10/2016 02:22
737,2016,10,27,2,39,10,42.8913,13.0655,9.9,2.83,27/10/2016 02:39
738,2016,10,27,2,42,11,42.8562,13.0762,10.5,2.65,27/10/2016 02:42
739,2016,10,27,2,43,3,42.8918,13.0575,10.3,2.72,27/10/2016 02:43
740,2016,10,27,2,44,45,42.9083,13.049,10.7,3.58,27/10/2016 02:44
741,2016,10,27,3,12,40,42.9992,13.1467,9.9,3.08,27/10/2016 03:12
742,2016,10,27,3,19,27,42.8442,13.1503,9,4.05,27/10/2016 03:19
743,2016,10,27,3,44,0,42.8928,13.1438,9.5,2.59,27/10/2016 03:44
744,2016,10,27,3,50,24,42.9862,13.1268,8.9,4.37,27/10/2016 03:50
745,2016,10,27,3,52,51,42.9477,13.0457,9.8,2.9,27/10/2016 03:52
746,2016,10,27,4,3,40,42.9032,13.0452,9.7,2.59,27/10/2016 04:03
747,2016,10,27,4,7,49,43.0228,13.1378,9.9,2.86,27/10/2016 04:07
748,2016,10,27,4,9,18,42.8498,13.1513,8.5,2.5,27/10/2016 04:09
749,2016,10,27,4,19,39,42.8803,13.0742,9.8,2.71,27/10/2016 04:19
750,2016,10,27,4,26,51,43.0127,13.1142,9.5,2.81,27/10/2016 04:26
751,2016,10,27,4,27,18,42.9317,13.0473,9.7,3.24,27/10/2016 04:27
752,2016,10,27,4,33,44,43.0078,13.1288,8,2.88,27/10/2016 04:33
753,2016,10,27,4,35,50,42.9773,13.0482,9,2.61,27/10/2016 04:35
754,2016,10,27,4,41,12,42.9337,13.1708,8.5,2.73,27/10/2016 04:41
755,2016,10,27,5,5,28,42.8873,13.05,10.8,3.36,27/10/2016 05:05
756,2016,10,27,5,20,47,42.9505,13.07,10,2.95,27/10/2016 05:20
757,2016,10,27,5,34,12,43.0198,13.134,9.7,2.82,27/10/2016 05:34
758,2016,10,27,5,40,37,43.0267,13.1372,9.7,3.09,27/10/2016 05:40
759,2016,10,27,5,43,33,42.9005,13.0458,10.8,2.97,27/10/2016 05:43
760,2016,10,27,5,48,10,43.0108,13.118,9.7,3.15,27/10/2016 05:48
761,2016,10,27,6,4,15,42.9972,13.0663,9.9,2.97,27/10/2016 06:04
762,2016,10,27,6,11,58,42.9313,13.0682,10.7,2.64,27/10/2016 06:11
763,2016,10,27,6,15,8,42.996,13.1502,8.9,2.52,27/10/2016 06:15
764,2016,10,27,6,17,36,42.8535,13.0742,9.1,2.69,27/10/2016 06:17
765,2016,10,27,6,34,15,43.0302,13.1252,8.7,3,27/10/2016 06:34
766,2016,10,27,7,11,1,42.8582,13.0347,10.5,2.98,27/10/2016 07:11
767,2016,10,27,7,12,7,42.8663,13.1338,8.4,3.36,27/10/2016 07:12
768,2016,10,27,7,32,16,42.9163,13.0418,11,2.78,27/10/2016 07:32
769,2016,10,27,7,40,13,42.8833,13.0582,10.8,2.63,27/10/2016 07:40
770,2016,10,27,7,42,56,43.0338,13.0675,10.1,2.77,27/10/2016 07:42
771,2016,10,27,7,50,29,42.8268,13.1343,9.1,3.55,27/10/2016 07:50
772,2016,10,27,8,1,32,42.8853,13.0792,10.7,2.63,27/10/2016 08:01
773,2016,10,27,8,21,45,42.8733,13.0998,9.3,4.39,27/10/2016 08:21
774,2016,10,27,8,24,8,42.8975,13.1833,8.9,3.09,27/10/2016 08:24
775,2016,10,27,8,27,47,43.0013,13.0722,9.1,2.57,27/10/2016 08:27
776,2016,10,27,8,35,8,42.8708,13.1433,9.1,2.98,27/10/2016 08:35
777,2016,10,27,8,38,37,42.9635,13.1483,9,3.3,27/10/2016 08:38
778,2016,10,27,8,45,12,42.9992,13.1182,9.7,3.29,27/10/2016 08:45
779,2016,10,27,8,47,20,42.5198,13.4722,13.6,2.5,27/10/2016 08:47
780,2016,10,27,9,18,0,43.034,13.1102,7.8,2.76,27/10/2016 09:18
781,2016,10,27,9,32,30,43.046,13.0897,5.7,2.8,27/10/2016 09:32
782,2016,10,27,9,54,38,42.8608,13.0397,10.2,2.51,27/10/2016 09:54
783,2016,10,27,10,10,25,42.8787,13.0618,10.8,3.01,27/10/2016 10:10
784,2016,10,27,10,10,49,42.9972,13.1297,9,3.16,27/10/2016 10:10
785,2016,10,27,10,11,56,42.8577,13.2318,5.2,2.65,27/10/2016 10:11
786,2016,10,27,10,20,41,42.9375,13.0718,9.7,2.67,27/10/2016 10:20
787,2016,10,27,10,22,35,42.9363,13.071,9.7,2.57,27/10/2016 10:22
788,2016,10,27,10,38,14,42.9815,13.0518,10,2.78,27/10/2016 10:38
789,2016,10,27,10,54,29,42.8895,13.0753,11.4,2.74,27/10/2016 10:54
790,2016,10,27,10,55,32,42.8627,13.0523,10.3,2.72,27/10/2016 10:55
791,2016,10,27,11,8,0,42.9788,13.0495,10,3.06,27/10/2016 11:08
792,2016,10,27,11,9,9,42.9012,13.065,14,2.69,27/10/2016 11:09
793,2016,10,27,11,28,2,43.0532,13.0948,9.7,2.67,27/10/2016 11:28
794,2016,10,27,11,48,15,42.8452,13.094,10.6,2.98,27/10/2016 11:48
795,2016,10,27,12,3,24,42.8608,13.0617,9.8,2.85,27/10/2016 12:03
796,2016,10,27,12,7,18,42.8547,13.0967,10.5,2.66,27/10/2016 12:07
797,2016,10,27,12,19,0,43.0225,13.1278,9.8,3.54,27/10/2016 12:19
798,2016,10,27,12,25,56,43.0252,13.1197,9.5,2.81,27/10/2016 12:25
799,2016,10,27,12,27,42,43.0322,13.134,9,3.16,27/10/2016 12:27
800,2016,10,27,12,29,15,43.0237,13.1362,8,3.08,27/10/2016 12:29
801,2016,10,27,12,40,22,42.8635,13.1797,6.9,2.73,27/10/2016 12:40
802,2016,10,27,12,47,17,42.8853,13.0765,9.6,3.07,27/10/2016 12:47
803,2016,10,27,12,54,54,42.8987,13.0583,11.2,2.72,27/10/2016 12:54
804,2016,10,27,13,8,8,43.0197,13.0707,10,2.67,27/10/2016 13:08
805,2016,10,27,13,13,32,43.0163,13.1213,5.9,2.67,27/10/2016 13:13
806,2016,10,27,13,17,4,43.0253,13.152,9.4,2.8,27/10/2016 13:17
807,2016,10,27,13,17,26,42.9423,13.1523,9,2.95,27/10/2016 13:17
808,2016,10,27,13,54,40,42.8797,13.0832,10.7,2.6,27/10/2016 13:54
809,2016,10,27,14,9,5,42.7917,13.1598,7.5,3.08,27/10/2016 14:09
810,2016,10,27,14,37,53,42.8955,13.171,7.6,3.04,27/10/2016 14:37
811,2016,10,27,15,2,46,42.9432,13.0472,11.1,2.59,27/10/2016 15:02
812,2016,10,27,15,35,15,42.8517,13.1182,10,2.5,27/10/2016 15:35
813,2016,10,27,15,35,53,43.0088,13.0888,10,2.62,27/10/2016 15:35
814,2016,10,27,15,54,19,43.0007,13.1428,8.5,2.6,27/10/2016 15:54
815,2016,10,27,16,14,50,42.9542,13.0682,9.8,3.26,27/10/2016 16:14
816,2016,10,27,16,34,6,42.8875,13.0515,10.5,2.88,27/10/2016 16:34
817,2016,10,27,16,57,25,42.8798,13.1755,7.6,2.59,27/10/2016 16:57
818,2016,10,27,17,2,56,43.0242,13.1445,5.9,2.58,27/10/2016 17:02
819,2016,10,27,17,13,39,43.0505,13.0968,8.2,2.62,27/10/2016 17:13
820,2016,10,27,17,14,20,42.8895,13.1785,6.6,2.51,27/10/2016 17:14
821,2016,10,27,17,22,23,42.841,13.1002,8.6,4.19,27/10/2016 17:22
822,2016,10,27,17,23,43,42.846,13.1085,8.4,4.04,27/10/2016 17:23
823,2016,10,27,17,23,43,42.846,13.1085,8.4,3.93,27/10/2016 17:23
824,2016,10,27,17,26,19,42.8447,13.1072,8.9,2.56,27/10/2016 17:26
825,2016,10,27,17,27,33,43.0108,13.1197,8.8,3.44,27/10/2016 17:27
826,2016,10,27,17,28,32,43.0158,13.1365,4.9,2.77,27/10/2016 17:28
827,2016,10,27,17,54,46,42.8515,13.0842,10.3,2.51,27/10/2016 17:54
828,2016,10,27,18,30,5,42.8927,13.1622,8.1,2.55,27/10/2016 18:30
829,2016,10,27,18,50,29,42.8283,13.1455,9.1,3.12,27/10/2016 18:50
830,2016,10,27,19,35,54,42.8782,13.0578,10.5,2.77,27/10/2016 19:35
831,2016,10,27,20,1,55,42.9918,13.0585,9.7,3.21,27/10/2016 20:01
832,2016,10,27,20,10,55,42.8968,13.0503,10.7,3.11,27/10/2016 20:10
833,2016,10,27,20,41,53,42.9022,13.0372,10.4,2.59,27/10/2016 20:41
834,2016,10,27,21,33,18,42.8982,13.1658,8.3,2.99,27/10/2016 21:33
835,2016,10,27,21,54,25,42.8753,13.0348,10.2,2.83,27/10/2016 21:54
836,2016,10,27,22,9,30,42.9742,13.0558,15.8,2.72,27/10/2016 22:09
837,2016,10,27,22,10,32,43.0383,13.1187,7.8,2.66,27/10/2016 22:10
838,2016,10,27,23,25,33,42.9003,13.1707,7.7,2.71,27/10/2016 23:25
839,2016,10,27,23,35,50,42.8683,13.155,8.6,3.1,27/10/2016 23:35
840,2016,10,28,0,14,3,42.9637,13.0692,9.6,3.28,28/10/2016 00:14
841,2016,10,28,0,29,26,43.0047,13.1448,9.8,2.51,28/10/2016 00:29
842,2016,10,28,1,16,1,43.007,13.143,7.2,2.83,28/10/2016 01:16
843,2016,10,28,1,17,3,42.998,13.0592,9.1,2.87,28/10/2016 01:17
844,2016,10,28,1,19,44,42.8157,13.119,8.3,3.03,28/10/2016 01:19
845,2016,10,28,1,55,9,42.9953,13.1443,8.7,3.34,28/10/2016 01:55
846,2016,10,28,2,13,19,43.0292,13.1225,7.7,3.45,28/10/2016 02:13
847,2016,10,28,2,27,48,42.9393,13.167,8.5,2.63,28/10/2016 02:27
848,2016,10,28,2,33,53,42.9935,13.1488,9,3.28,28/10/2016 02:33
849,2016,10,28,2,40,20,42.9998,13.1423,7.1,3.11,28/10/2016 02:40
850,2016,10,28,2,40,58,42.9443,13.0443,12,3.25,28/10/2016 02:40
851,2016,10,28,3,0,12,43.0043,13.1402,5.3,3.39,28/10/2016 03:00
852,2016,10,28,3,44,59,42.893,13.0418,10.3,2.53,28/10/2016 03:44
853,2016,10,28,3,51,14,42.86,13.0437,10.7,3.33,28/10/2016 03:51
854,2016,10,28,3,52,1,42.869,13.0528,8.3,3.09,28/10/2016 03:52
855,2016,10,28,4,22,15,42.8793,13.0493,10,2.52,28/10/2016 04:22
856,2016,10,28,4,57,49,43.0288,13.0762,8.7,2.54,28/10/2016 04:57
857,2016,10,28,4,58,20,42.9805,13.1363,6.6,2.61,28/10/2016 04:58
858,2016,10,28,4,59,49,42.9267,13.0302,10.9,2.56,28/10/2016 04:59
859,2016,10,28,5,4,56,42.9388,13.0733,9.5,2.56,28/10/2016 05:04
860,2016,10,28,5,7,24,42.8552,13.071,9.9,2.58,28/10/2016 05:07
861,2016,10,28,5,34,51,42.8933,13.178,8.5,3.2,28/10/2016 05:34
862,2016,10,28,5,56,28,42.859,13.1112,9.2,2.5,28/10/2016 05:56
863,2016,10,28,6,37,43,42.922,13.1677,8.4,2.59,28/10/2016 06:37
864,2016,10,28,6,42,5,42.8592,13.1058,9.1,2.62,28/10/2016 06:42
865,2016,10,28,7,13,46,42.985,13.0625,9.5,2.64,28/10/2016 07:13
866,2016,10,28,8,10,52,42.9597,13.1405,7.9,3.31,28/10/2016 08:10
867,2016,10,28,9,0,24,43.0122,13.1108,9.2,2.54,28/10/2016 09:00
868,2016,10,28,9,12,13,42.9245,13.1117,8.2,3.38,28/10/2016 09:12
869,2016,10,28,9,34,33,42.9947,13.1522,8.1,2.54,28/10/2016 09:34
870,2016,10,28,9,58,51,43.058,13.0908,8.7,2.67,28/10/2016 09:58
871,2016,10,28,10,5,57,42.8577,13.1073,8.6,2.73,28/10/2016 10:05
872,2016,10,28,10,11,3,43.036,13.1253,9,3.11,28/10/2016 10:11
873,2016,10,28,10,49,23,43.0542,13.0927,9.4,2.6,28/10/2016 10:49
874,2016,10,28,11,4,8,42.9533,13.0668,9.6,2.79,28/10/2016 11:04
875,2016,10,28,12,26,7,43.0673,13.0748,6.6,2.58,28/10/2016 12:26
876,2016,10,28,13,23,28,42.8798,13.1428,9.1,2.55,28/10/2016 13:23
877,2016,10,28,13,56,32,42.8647,13.2142,5.1,3.71,28/10/2016 13:56
878,2016,10,28,13,57,42,42.9643,13.1455,9,2.72,28/10/2016 13:57
879,2016,10,28,14,7,18,42.9928,13.0538,10,2.8,28/10/2016 14:07
880,2016,10,28,14,52,9,42.8988,13.0487,10.9,2.55,28/10/2016 14:52
881,2016,10,28,15,35,29,43.045,13.0897,8,2.96,28/10/2016 15:35
882,2016,10,28,15,56,59,42.7878,13.1193,10.8,3.79,28/10/2016 15:56
883,2016,10,28,16,6,10,42.7783,13.1205,10.8,2.64,28/10/2016 16:06
884,2016,10,28,19,56,31,42.8662,13.1617,9.7,3.72,28/10/2016 19:56
885,2016,10,28,20,9,21,42.8817,13.0278,10.6,2.81,28/10/2016 20:09
886,2016,10,28,20,22,22,43.0518,13.1132,9.8,2.71,28/10/2016 20:22
887,2016,10,28,20,32,8,42.8628,13.1498,8.7,2.57,28/10/2016 20:32
888,2016,10,28,20,46,1,42.89,13.1543,9,2.62,28/10/2016 20:46
889,2016,10,28,21,48,56,42.865,13.1553,9.4,2.61,28/10/2016 21:48
890,2016,10,28,22,0,16,42.8052,13.1423,8.9,3.14,28/10/2016 22:00
891,2016,10,28,22,9,36,42.7277,13.1738,10.3,2.84,28/10/2016 22:09
892,2016,10,28,23,18,10,42.8798,13.0938,8.9,3.46,28/10/2016 23:18
893,2016,10,28,23,22,11,42.8513,13.0973,9.4,2.82,28/10/2016 23:22
894,2016,10,28,23,45,59,43.0012,13.0775,8.9,2.89,28/10/2016 23:45
895,2016,10,29,0,36,57,43.0172,13.1262,7.9,2.6,29/10/2016 00:36
896,2016,10,29,0,47,31,42.8048,13.146,8.9,2.52,29/10/2016 00:47
897,2016,10,29,1,31,55,42.8703,13.1562,7.4,2.64,29/10/2016 01:31
898,2016,10,29,2,33,9,42.9723,13.1648,8.8,2.74,29/10/2016 02:33
899,2016,10,29,2,41,29,42.8618,13.0377,9.6,2.83,29/10/2016 02:41
900,2016,10,29,4,23,7,42.8965,13.1627,9.2,2.6,29/10/2016 04:23
901,2016,10,29,4,23,7,42.8965,13.1627,9.2,2.6,29/10/2016 04:23
902,2016,10,29,7,59,10,42.8695,13.1732,8.5,2.64,29/10/2016 07:59
903,2016,10,29,8,48,54,42.9923,13.0492,8.6,3.46,29/10/2016 08:48
904,2016,10,29,8,58,43,42.9563,13.0778,9.5,3.2,29/10/2016 08:58
905,2016,10,29,9,30,54,42.8612,13.0547,9.8,3.08,29/10/2016 09:30
906,2016,10,29,10,16,25,42.8493,13.153,9.3,3.55,29/10/2016 10:16
907,2016,10,29,10,22,6,42.8343,13.0647,9.3,2.53,29/10/2016 10:22
908,2016,10,29,10,22,54,42.8572,13.1678,9.8,2.64,29/10/2016 10:22
909,2016,10,29,11,6,42,43.0148,13.0733,8.9,2.63,29/10/2016 11:06
910,2016,10,29,11,34,57,42.8507,13.1262,9.3,2.82,29/10/2016 11:34
911,2016,10,29,11,37,55,42.9468,13.151,9,2.63,29/10/2016 11:37
912,2016,10,29,11,38,59,42.8515,13.1257,9.7,2.52,29/10/2016 11:38
913,2016,10,29,11,48,17,43.0168,13.1093,9.7,2.94,29/10/2016 11:48
914,2016,10,29,13,2,19,42.8638,13.1572,9.9,2.66,29/10/2016 13:02
915,2016,10,29,13,46,14,42.957,13.1368,8.3,2.92,29/10/2016 13:46
916,2016,10,29,13,56,0,42.8543,13.1247,8.9,2.67,29/10/2016 13:56
917,2016,10,29,14,13,22,43.024,13.1148,9.9,2.53,29/10/2016 14:13
918,2016,10,29,14,28,51,43.0203,13.1002,9.3,3.06,29/10/2016 14:28
919,2016,10,29,15,5,52,42.8353,13.0988,10.1,2.5,29/10/2016 15:05
920,2016,10,29,15,16,19,42.8757,13.1948,9.7,3.29,29/10/2016 15:16
921,2016,10,29,16,24,33,42.814,13.0958,11.1,4.22,29/10/2016 16:24
922,2016,10,29,16,26,50,42.8232,13.0847,10.9,2.6,29/10/2016 16:26
923,2016,10,29,17,14,26,42.9618,13.0757,8.8,3.16,29/10/2016 17:14
924,2016,10,29,17,42,59,42.8922,13.1265,9.7,2.56,29/10/2016 17:42
925,2016,10,29,21,34,24,42.8565,13.1597,8.9,2.76,29/10/2016 21:34
926,2016,10,29,22,3,7,42.8123,13.0938,10.7,2.83,29/10/2016 22:03
927,2016,10,29,22,8,8,42.8257,13.1005,9.9,3.21,29/10/2016 22:08
928,2016,10,29,23,1,34,43.0653,13.0667,8.6,3.34,29/10/2016 23:01
929,2016,10,29,23,3,1,43.0683,13.0752,7.3,2.86,29/10/2016 23:03
930,2016,10,30,2,57,25,42.9715,13.0917,10.4,2.86,30/10/2016 02:57
931,2016,10,30,4,32,25,42.8698,13.0453,10.8,2.54,30/10/2016 04:32
932,2016,10,30,4,32,57,43.0612,13.0533,9.7,2.6,30/10/2016 04:32
933,2016,10,30,4,52,25,43.0277,13.1395,6.7,2.57,30/10/2016 04:52
934,2016,10,30,6,40,17,42.8398,13.1102,10,6.12,30/10/2016 06:40
935,2016,10,30,6,44,30,42.8507,13.0715,10,4.56,30/10/2016 06:44
936,2016,10,30,6,48,52,42.6915,13.1852,9.5,3.94,30/10/2016 06:48
937,2016,10,30,6,55,40,42.7392,13.1695,12.7,4.07,30/10/2016 06:55
938,2016,10,30,6,58,2,42.8992,13.0207,9.9,3.52,30/10/2016 06:58
939,2016,10,30,7,0,40,42.8762,13.0492,10.2,4.11,30/10/2016 07:00
940,2016,10,30,7,3,22,42.8048,13.129,9.3,3.87,30/10/2016 07:03
941,2016,10,30,7,4,59,42.8248,13.059,10.1,4.03,30/10/2016 07:04
942,2016,10,30,7,5,56,42.7902,13.1582,8.4,4.12,30/10/2016 07:05
943,2016,10,30,7,7,53,42.7142,13.1938,9.9,4.15,30/10/2016 07:07
944,2016,10,30,7,8,35,42.7107,13.1368,10,4.32,30/10/2016 07:08
945,2016,10,30,7,10,6,42.8058,13.1007,10.9,3.71,30/10/2016 07:10
946,2016,10,30,7,10,6,42.8043,13.1033,10.7,3.71,30/10/2016 07:10
947,2016,10,30,7,13,5,42.6982,13.2347,10.8,4.45,30/10/2016 07:13
948,2016,10,30,7,14,0,42.683,13.233,10,3.78,30/10/2016 07:14
949,2016,10,30,7,24,37,42.7188,13.2037,9,3.77,30/10/2016 07:24
950,2016,10,30,7,30,12,42.802,13.0852,10.1,3.69,30/10/2016 07:30
951,2016,10,30,7,31,8,42.8013,13.088,10.3,3.38,30/10/2016 07:31
952,2016,10,30,7,34,47,42.9223,13.1287,9.9,4.02,30/10/2016 07:34
953,2016,10,30,7,37,20,42.8773,13.1047,9.2,3.62,30/10/2016 07:37
954,2016,10,30,7,38,58,42.6932,13.161,10.6,3.88,30/10/2016 07:38
955,2016,10,30,7,40,32,42.771,13.1688,8.9,3.55,30/10/2016 07:40
956,2016,10,30,7,46,42,42.8983,13.1542,4.2,3.37,30/10/2016 07:46
957,2016,10,30,7,49,17,42.9152,13.1512,8,3.35,30/10/2016 07:49
958,2016,10,30,7,51,41,42.8743,13.1673,7.1,3.07,30/10/2016 07:51
959,2016,10,30,7,55,30,42.7807,13.1257,8.7,3.32,30/10/2016 07:55
960,2016,10,30,7,57,54,42.8068,13.1482,10,2.95,30/10/2016 07:57
961,2016,10,30,7,59,17,42.7873,13.0837,10.2,3.5,30/10/2016 07:59
962,2016,10,30,8,0,9,42.7978,13.1395,8.4,3.52,30/10/2016 08:00
963,2016,10,30,8,2,40,42.83,13.081,10.2,3.38,30/10/2016 08:02
964,2016,10,30,8,10,51,42.8578,13.0613,9.5,3.46,30/10/2016 08:10
965,2016,10,30,8,13,4,42.891,13.1575,8.3,3.54,30/10/2016 08:13
966,2016,10,30,8,16,33,42.8773,13.031,10.5,3.25,30/10/2016 08:16
967,2016,10,30,8,19,39,42.8982,13.1482,3.7,3.14,30/10/2016 08:19
968,2016,10,30,8,21,54,42.8208,13.1112,8,3.5,30/10/2016 08:21
969,2016,10,30,8,22,52,42.7355,13.1333,10.7,3.69,30/10/2016 08:22
970,2016,10,30,8,24,35,42.7782,13.0817,9.8,3.49,30/10/2016 08:24
971,2016,10,30,8,31,6,42.8928,13.0968,9.7,3.7,30/10/2016 08:31
972,2016,10,30,8,32,0,42.8962,13.1452,7.5,3.66,30/10/2016 08:32
973,2016,10,30,8,32,59,42.8175,13.1672,10.2,3.19,30/10/2016 08:32
974,2016,10,30,8,34,21,42.8573,13.0533,10.4,3.93,30/10/2016 08:34
975,2016,10,30,8,35,58,42.8322,13.0833,10.1,4.42,30/10/2016 08:35
976,2016,10,30,8,37,4,42.7308,13.2767,10.2,3.9,30/10/2016 08:37
977,2016,10,30,8,41,19,42.8847,13.1892,7.5,3.61,30/10/2016 08:41
978,2016,10,30,8,42,53,42.7738,13.214,10.1,3.19,30/10/2016 08:42
979,2016,10,30,8,45,37,42.8148,13.1497,10.1,3,30/10/2016 08:45
980,2016,10,30,8,48,49,42.8943,13.1503,8.1,3.41,30/10/2016 08:48
981,2016,10,30,8,50,27,42.7182,13.1858,10.1,2.79,30/10/2016 08:50
982,2016,10,30,8,54,10,42.8475,13.2093,10.1,2.87,30/10/2016 08:54
983,2016,10,30,8,55,52,42.8995,13.1018,4.3,3.31,30/10/2016 08:55
984,2016,10,30,8,56,44,42.7762,13.144,8.6,3.32,30/10/2016 08:56
985,2016,10,30,8,57,55,42.7138,13.2163,10.3,3.48,30/10/2016 08:57
986,2016,10,30,9,2,29,42.9312,13.2072,7.1,3.54,30/10/2016 09:02
987,2016,10,30,9,3,29,42.8578,13.1062,0.3,3.35,30/10/2016 09:03
988,2016,10,30,9,4,45,42.702,13.217,10.8,3.48,30/10/2016 09:04
989,2016,10,30,9,9,38,42.8157,13.2235,11.6,3.24,30/10/2016 09:09
990,2016,10,30,9,10,38,42.7817,13.064,10,3.15,30/10/2016 09:10
991,2016,10,30,9,17,39,42.8233,13.0833,10.1,3.15,30/10/2016 09:17
992,2016,10,30,9,18,28,42.8848,13.1613,7.8,3.36,30/10/2016 09:18
993,2016,10,30,9,21,27,42.8083,13.1022,9.5,2.83,30/10/2016 09:21
994,2016,10,30,9,23,52,42.8457,13.082,3.1,3.26,30/10/2016 09:23
995,2016,10,30,9,26,42,42.7225,13.1792,10.4,2.73,30/10/2016 09:26
996,2016,10,30,9,29,49,42.6728,13.1958,10.4,3.07,30/10/2016 09:29
997,2016,10,30,9,34,0,42.6802,13.2322,9.8,3.11,30/10/2016 09:34
998,2016,10,30,9,35,33,42.7802,13.137,8.7,2.92,30/10/2016 09:35
999,2016,10,30,9,37,29,42.7878,13.104,10.6,2.93,30/10/2016 09:37
1000,2016,10,30,9,41,5,42.916,13.3162,26.5,3.34,30/10/2016 09:41
1001,2016,10,30,9,45,34,42.7183,13.1823,8,3.2,30/10/2016 09:45
1002,2016,10,30,9,47,9,42.6948,13.1953,9.8,3.13,30/10/2016 09:47
1003,2016,10,30,9,50,27,42.7727,13.0742,9.3,3.48,30/10/2016 09:50
1004,2016,10,30,9,51,3,42.8373,13.1183,7.7,3.62,30/10/2016 09:51
1005,2016,10,30,9,55,15,42.7532,13.1532,9.9,2.87,30/10/2016 09:55
1006,2016,10,30,9,56,24,42.807,13.1183,8,3.01,30/10/2016 09:56
1007,2016,10,30,9,58,40,42.7777,13.1243,3,3.13,30/10/2016 09:58
1008,2016,10,30,10,0,47,42.7628,13.1138,9.9,3.29,30/10/2016 10:00
1009,2016,10,30,10,4,41,42.888,13.148,11,2.83,30/10/2016 10:04
1010,2016,10,30,10,5,51,42.7447,13.203,10.5,2.81,30/10/2016 10:05
1011,2016,10,30,10,12,46,42.8547,13.0673,10.1,3.31,30/10/2016 10:12
1012,2016,10,30,10,14,49,42.7037,13.1823,11.1,3.36,30/10/2016 10:14
1013,2016,10,30,10,15,37,42.7412,13.2538,9.7,3.27,30/10/2016 10:15
1014,2016,10,30,10,19,26,42.8152,13.1448,10.8,4.12,30/10/2016 10:19
1015,2016,10,30,10,20,51,43.0618,13.0653,7.9,3.36,30/10/2016 10:20
1016,2016,10,30,10,21,35,42.8022,13.1857,9.2,3.09,30/10/2016 10:21
1017,2016,10,30,10,24,34,42.9367,13.2028,8.2,3.66,30/10/2016 10:24
1018,2016,10,30,10,26,24,42.8358,13.0713,9.2,3.57,30/10/2016 10:26
1019,2016,10,30,10,27,57,42.9313,13.2015,9.3,3.07,30/10/2016 10:27
1020,2016,10,30,10,29,22,42.8552,13.2098,8.2,3.21,30/10/2016 10:29
1021,2016,10,30,10,30,9,42.8437,13.0948,10.3,3.25,30/10/2016 10:30
1022,2016,10,30,10,32,11,42.8957,13.1127,9.1,3.25,30/10/2016 10:32
1023,2016,10,30,10,34,3,42.9172,13.1253,8.4,2.94,30/10/2016 10:34
1024,2016,10,30,10,37,38,42.7168,13.2228,10.5,3.11,30/10/2016 10:37
1025,2016,10,30,10,46,39,42.7133,13.2643,12.6,3.22,30/10/2016 10:46
1026,2016,10,30,10,50,37,42.7827,13.084,9.7,3.87,30/10/2016 10:50
1027,2016,10,30,10,54,6,42.8038,13.0818,10.2,2.63,30/10/2016 10:54
1028,2016,10,30,11,0,49,42.8163,13.0937,9.7,3.53,30/10/2016 11:00
1029,2016,10,30,11,2,45,42.7658,13.0722,10.4,2.95,30/10/2016 11:02
1030,2016,10,30,11,5,54,42.9202,13.1862,7,3.56,30/10/2016 11:05
1031,2016,10,30,11,11,54,42.8505,13.1263,9.9,2.87,30/10/2016 11:11
1032,2016,10,30,11,14,20,42.8027,13.1902,9.6,3.66,30/10/2016 11:14
1033,2016,10,30,11,20,21,42.8027,13.1883,9.6,3.9,30/10/2016 11:20
1034,2016,10,30,11,21,8,43.0653,13.0673,8.1,4.14,30/10/2016 11:21
1035,2016,10,30,11,23,23,42.9307,13.205,7.8,3.18,30/10/2016 11:23
1036,2016,10,30,11,25,25,42.8238,13.1217,9.5,2.55,30/10/2016 11:25
1037,2016,10,30,11,26,52,42.8487,13.1208,10,3.25,30/10/2016 11:26
1038,2016,10,30,11,28,23,42.8517,13.0778,11.3,2.75,30/10/2016 11:28
1039,2016,10,30,11,34,31,42.8917,13.1843,7.2,3.06,30/10/2016 11:34
1040,2016,10,30,11,39,5,42.8472,13.1627,11.2,3.39,30/10/2016 11:39
1041,2016,10,30,11,40,1,42.8918,13.1438,9.1,3.45,30/10/2016 11:40
1042,2016,10,30,11,44,4,42.8963,13.1057,9.8,2.96,30/10/2016 11:44
1043,2016,10,30,11,44,47,42.7525,13.2067,8.9,2.96,30/10/2016 11:44
1044,2016,10,30,11,45,33,42.9123,13.2208,7.9,2.7,30/10/2016 11:45
1045,2016,10,30,11,48,42,42.8648,13.0768,9.3,2.84,30/10/2016 11:48
1046,2016,10,30,11,50,47,42.7833,13.097,9.8,3.04,30/10/2016 11:50
1047,2016,10,30,11,54,38,42.8953,13.1843,4.5,2.92,30/10/2016 11:54
1048,2016,10,30,11,58,17,42.8402,13.0557,10.2,3.99,30/10/2016 11:58
